state,county,candidate,party,total_votes,won
Alabama,Henry County,Joe Biden,DEM,2606,False
Alabama,Houston County,Donald Trump,REP,32618,True
Alabama,Houston County,Joe Biden,DEM,12917,False
Alabama,Jackson County,Donald Trump,REP,19670,True
Alabama,Jackson County,Joe Biden,DEM,3717,False
Alabama,Jefferson County,Joe Biden,DEM,181688,True
Alabama,Jefferson County,Donald Trump,REP,138843,False
Alabama,Lamar County,Donald Trump,REP,6174,True
Alabama,Lamar County,Joe Biden,DEM,978,False
Alabama,Lauderdale County,Donald Trump,REP,31721,True
Alabama,Lauderdale County,Joe Biden,DEM,11915,False
Alabama,Barbour County,Donald Trump,REP,5622,True
Alabama,Barbour County,Joe Biden,DEM,4816,False
Alabama,Lawrence County,Donald Trump,REP,12322,True
Alabama,Lawrence County,Joe Biden,DEM,3562,False
Alabama,Lee County,Donald Trump,REP,42221,True
Alabama,Lee County,Joe Biden,DEM,27860,False
Alabama,Limestone County,Donald Trump,REP,34640,True
Alabama,Limestone County,Joe Biden,DEM,13672,False
Alabama,Lowndes County,Joe Biden,DEM,4972,True
Alabama,Lowndes County,Donald Trump,REP,1836,False
Alabama,Macon County,Joe Biden,DEM,7108,True
Alabama,Macon County,Donald Trump,REP,1541,False
Alabama,Madison County,Donald Trump,REP,102780,True
Alabama,Madison County,Joe Biden,DEM,87286,False
Alabama,Marengo County,Joe Biden,DEM,5488,True
Alabama,Marengo County,Donald Trump,REP,5343,False
Alabama,Marion County,Donald Trump,REP,12205,True
Alabama,Marion County,Joe Biden,DEM,1463,False
Alabama,Marshall County,Donald Trump,REP,33191,True
Alabama,Marshall County,Joe Biden,DEM,5943,False
Alabama,Mobile County,Donald Trump,REP,101243,True
Alabama,Mobile County,Joe Biden,DEM,79474,False
Alabama,Bibb County,Donald Trump,REP,7525,True
Alabama,Bibb County,Joe Biden,DEM,1986,False
Alabama,Monroe County,Donald Trump,REP,6147,True
Alabama,Monroe County,Joe Biden,DEM,4455,False
Alabama,Montgomery County,Joe Biden,DEM,64529,True
Alabama,Montgomery County,Donald Trump,REP,33311,False
Alabama,Morgan County,Donald Trump,REP,39664,True
Alabama,Morgan County,Joe Biden,DEM,13234,False
Alabama,Perry County,Joe Biden,DEM,3860,True
Alabama,Perry County,Donald Trump,REP,1339,False
Alabama,Pickens County,Donald Trump,REP,5594,True
Alabama,Pickens County,Joe Biden,DEM,4022,False
Alabama,Pike County,Donald Trump,REP,8042,True
Alabama,Pike County,Joe Biden,DEM,5636,False
Alabama,Randolph County,Donald Trump,REP,8559,True
Alabama,Randolph County,Joe Biden,DEM,2203,False
Alabama,Russell County,Joe Biden,DEM,11228,True
Alabama,Russell County,Donald Trump,REP,9864,False
Alabama,St. Clair County,Donald Trump,REP,36166,True
Alabama,St. Clair County,Joe Biden,DEM,7744,False
Alabama,Shelby County,Donald Trump,REP,79700,True
Alabama,Shelby County,Joe Biden,DEM,33268,False
Alabama,Blount County,Donald Trump,REP,24711,True
Alabama,Blount County,Joe Biden,DEM,2640,False
Alabama,Sumter County,Joe Biden,DEM,4648,True
Alabama,Sumter County,Donald Trump,REP,1598,False
Alabama,Talladega County,Donald Trump,REP,22235,True
Alabama,Talladega County,Joe Biden,DEM,13138,False
Alabama,Tallapoosa County,Donald Trump,REP,14963,True
Alabama,Tallapoosa County,Joe Biden,DEM,5859,False
Alabama,Tuscaloosa County,Donald Trump,REP,51117,True
Alabama,Tuscaloosa County,Joe Biden,DEM,37765,False
Alabama,Walker County,Donald Trump,REP,26002,True
Alabama,Walker County,Joe Biden,DEM,4834,False
Alabama,Washington County,Donald Trump,REP,6564,True
Alabama,Washington County,Joe Biden,DEM,2258,False
Alabama,Wilcox County,Joe Biden,DEM,4048,True
Alabama,Wilcox County,Donald Trump,REP,1833,False
Alabama,Winston County,Donald Trump,REP,10195,True
Alabama,Winston County,Joe Biden,DEM,974,False
Alabama,Bullock County,Joe Biden,DEM,3446,True
Alabama,Bullock County,Donald Trump,REP,1146,False
Alabama,Butler County,Donald Trump,REP,5458,True
Alabama,Butler County,Joe Biden,DEM,3965,False
Alabama,Calhoun County,Donald Trump,REP,35101,True
Alabama,Calhoun County,Joe Biden,DEM,15216,False
Alabama,Chambers County,Donald Trump,REP,8753,True
Alabama,Chambers County,Joe Biden,DEM,6365,False
Alaska,ED 10,Donald Trump,REP,8081,True
Alaska,ED 10,Joe Biden,DEM,2727,False
Alaska,ED 11,Donald Trump,REP,7096,True
Alaska,ED 11,Joe Biden,DEM,3130,False
Alaska,ED 12,Donald Trump,REP,7893,True
Alaska,ED 12,Joe Biden,DEM,2957,False
Alaska,ED 13,Donald Trump,REP,4652,True
Alaska,ED 13,Joe Biden,DEM,2666,False
Alaska,ED 14,Donald Trump,REP,6714,True
Alaska,ED 14,Joe Biden,DEM,4261,False
Alaska,ED 15,Donald Trump,REP,2671,True
Alaska,ED 15,Joe Biden,DEM,2622,False
Alaska,ED 16,Joe Biden,DEM,4274,True
Alaska,ED 16,Donald Trump,REP,3516,False
Alaska,ED 17,Joe Biden,DEM,4136,True
Alaska,ED 17,Donald Trump,REP,2810,False
Alaska,ED 18,Joe Biden,DEM,4681,True
Alaska,ED 18,Donald Trump,REP,2760,False
Alaska,ED 19,Joe Biden,DEM,3118,True
Alaska,ED 19,Donald Trump,REP,1975,False
Alaska,ED 1,Donald Trump,REP,3511,True
Alaska,ED 1,Joe Biden,DEM,3477,False
Alaska,ED 20,Joe Biden,DEM,4881,True
Alaska,ED 20,Donald Trump,REP,2383,False
Alaska,ED 21,Joe Biden,DEM,5414,True
Alaska,ED 21,Donald Trump,REP,3690,False
Alaska,ED 22,Donald Trump,REP,4684,True
Alaska,ED 22,Joe Biden,DEM,4553,False
Alaska,ED 23,Joe Biden,DEM,3810,True
Alaska,ED 23,Donald Trump,REP,3655,False
Alaska,ED 24,Donald Trump,REP,5378,True
Alaska,ED 24,Joe Biden,DEM,4736,False
Alaska,ED 25,Joe Biden,DEM,4600,True
Alaska,ED 25,Donald Trump,REP,4407,False
Alaska,ED 26,Donald Trump,REP,5243,False
Alaska,ED 26,Joe Biden,DEM,4558,False
Alaska,ED 27,Joe Biden,DEM,4844,False
Alaska,ED 27,Donald Trump,REP,4324,False
Alaska,ED 28,Joe Biden,DEM,6264,False
Alaska,ED 28,Donald Trump,REP,6162,False
Alaska,ED 29,Donald Trump,REP,7464,True
Alaska,ED 29,Joe Biden,DEM,2985,False
Alaska,ED 2,Donald Trump,REP,3674,True
Alaska,ED 2,Joe Biden,DEM,2104,False
Alaska,ED 30,Donald Trump,REP,7180,True
Alaska,ED 30,Joe Biden,DEM,2638,False
Alaska,ED 31,Donald Trump,REP,6971,True
Alaska,ED 31,Joe Biden,DEM,5037,False
Alaska,ED 32,Donald Trump,REP,4440,True
Alaska,ED 32,Joe Biden,DEM,3506,False
Alaska,ED 33,Joe Biden,DEM,7535,True
Alaska,ED 33,Donald Trump,REP,3059,False
Alaska,ED 34,Joe Biden,DEM,5763,True
Alaska,ED 34,Donald Trump,REP,4543,False
Alaska,ED 35,Joe Biden,DEM,5011,True
Alaska,ED 35,Donald Trump,REP,4769,False
Alaska,ED 36,Donald Trump,REP,5114,True
Alaska,ED 36,Joe Biden,DEM,3796,False
Alaska,ED 37,Joe Biden,DEM,2560,True
Alaska,ED 37,Donald Trump,REP,2358,False
Alaska,ED 38,Joe Biden,DEM,3202,True
Alaska,ED 38,Donald Trump,REP,1737,False
Alaska,ED 39,Joe Biden,DEM,3580,True
Alaska,ED 39,Donald Trump,REP,1939,False
Alaska,ED 3,Donald Trump,REP,6076,True
Alaska,ED 3,Joe Biden,DEM,1903,False
Alaska,ED 40,Joe Biden,DEM,2318,True
Alaska,ED 40,Donald Trump,REP,1994,False
Alaska,ED 4,Joe Biden,DEM,5345,True
Alaska,ED 4,Donald Trump,REP,4690,False
Alaska,ED 5,Joe Biden,DEM,4204,True
Alaska,ED 5,Donald Trump,REP,4077,False
Alaska,ED 6,Donald Trump,REP,5770,True
Alaska,ED 6,Joe Biden,DEM,3272,False
Alaska,ED 7,Donald Trump,REP,7027,True
Alaska,ED 7,Joe Biden,DEM,2215,False
Alaska,ED 8,Donald Trump,REP,7618,True
Alaska,ED 8,Joe Biden,DEM,1953,False
Alaska,ED 9,Donald Trump,REP,7787,True
Alaska,ED 9,Joe Biden,DEM,2769,False
Arkansas,Clark County,Donald Trump,REP,4616,True
Arkansas,Clark County,Joe Biden,DEM,3438,False
Arkansas,Clay County,Donald Trump,REP,4086,True
Arkansas,Clay County,Joe Biden,DEM,962,False
Arkansas,Cleburne County,Donald Trump,REP,10328,True
Arkansas,Cleburne County,Joe Biden,DEM,1988,False
Arkansas,Cleveland County,Donald Trump,REP,2867,True
Arkansas,Cleveland County,Joe Biden,DEM,651,False
Arkansas,Columbia County,Donald Trump,REP,5500,True
Arkansas,Columbia County,Joe Biden,DEM,2814,False
Arkansas,Conway County,Donald Trump,REP,5694,True
Arkansas,Conway County,Joe Biden,DEM,2615,False
Arkansas,Craighead County,Donald Trump,REP,25558,True
Arkansas,Craighead County,Joe Biden,DEM,11921,False
Arkansas,Crawford County,Donald Trump,REP,18607,True
Arkansas,Crawford County,Joe Biden,DEM,4959,False
Arkansas,Crittenden County,Joe Biden,DEM,8514,True
Arkansas,Crittenden County,Donald Trump,REP,7333,False
Arkansas,Cross County,Donald Trump,REP,4946,True
Arkansas,Cross County,Joe Biden,DEM,1772,False
Arkansas,Arkansas County,Donald Trump,REP,4304,True
Arkansas,Arkansas County,Joe Biden,DEM,1818,False
Arkansas,Dallas County,Donald Trump,REP,1573,True
Arkansas,Dallas County,Joe Biden,DEM,963,False
Arkansas,Desha County,Joe Biden,DEM,2016,True
Arkansas,Desha County,Donald Trump,REP,1921,False
Arkansas,Drew County,Donald Trump,REP,4349,True
Arkansas,Drew County,Joe Biden,DEM,2426,False
Arkansas,Faulkner County,Donald Trump,REP,34421,True
Arkansas,Faulkner County,Joe Biden,DEM,18347,False
Arkansas,Franklin County,Donald Trump,REP,5677,True
Arkansas,Franklin County,Joe Biden,DEM,1300,False
Arkansas,Fulton County,Donald Trump,REP,3961,True
Arkansas,Fulton County,Joe Biden,DEM,1035,False
Arkansas,Garland County,Donald Trump,REP,29069,True
Arkansas,Garland County,Joe Biden,DEM,14045,False
Arkansas,Grant County,Donald Trump,REP,6794,True
Arkansas,Grant County,Joe Biden,DEM,1268,False
Arkansas,Greene County,Donald Trump,REP,12670,True
Arkansas,Greene County,Joe Biden,DEM,3058,False
Arkansas,Hempstead County,Donald Trump,REP,4470,True
Arkansas,Hempstead County,Joe Biden,DEM,2138,False
Arkansas,Ashley County,Donald Trump,REP,5548,True
Arkansas,Ashley County,Joe Biden,DEM,2125,False
Arkansas,Hot Spring County,Donald Trump,REP,9202,True
Arkansas,Hot Spring County,Joe Biden,DEM,3082,False
Arkansas,Howard County,Donald Trump,REP,3367,True
Arkansas,Howard County,Joe Biden,DEM,1340,False
Arkansas,Independence County,Donald Trump,REP,11250,True
Arkansas,Independence County,Joe Biden,DEM,2806,False
Arkansas,Izard County,Donald Trump,REP,4631,True
Arkansas,Izard County,Joe Biden,DEM,1021,False
Arkansas,Jackson County,Donald Trump,REP,3593,True
Arkansas,Jackson County,Joe Biden,DEM,1365,False
Arkansas,Jefferson County,Joe Biden,DEM,14981,True
Arkansas,Jefferson County,Donald Trump,REP,9521,False
Arkansas,Johnson County,Donald Trump,REP,6938,True
Arkansas,Johnson County,Joe Biden,DEM,2283,False
Arkansas,Lafayette County,Donald Trump,REP,1757,True
Arkansas,Lafayette County,Joe Biden,DEM,839,False
Arkansas,Lawrence County,Donald Trump,REP,4569,True
Arkansas,Lawrence County,Joe Biden,DEM,1080,False
Arkansas,Lee County,Joe Biden,DEM,1423,True
Arkansas,Lee County,Donald Trump,REP,1286,False
Arkansas,Baxter County,Donald Trump,REP,15836,True
Arkansas,Baxter County,Joe Biden,DEM,4635,False
Arkansas,Lincoln County,Donald Trump,REP,2729,True
Arkansas,Lincoln County,Joe Biden,DEM,1032,False
Arkansas,Little River County,Donald Trump,REP,3715,True
Arkansas,Little River County,Joe Biden,DEM,1226,False
Arkansas,Logan County,Donald Trump,REP,6441,True
Arkansas,Logan County,Joe Biden,DEM,1544,False
Arkansas,Lonoke County,Donald Trump,REP,22884,True
Arkansas,Lonoke County,Joe Biden,DEM,6686,False
Arkansas,Madison County,Donald Trump,REP,5658,True
Arkansas,Madison County,Joe Biden,DEM,1563,False
Arkansas,Marion County,Donald Trump,REP,5783,True
Arkansas,Marion County,Joe Biden,DEM,1531,False
Arkansas,Miller County,Donald Trump,REP,11920,True
Arkansas,Miller County,Joe Biden,DEM,4245,False
Arkansas,Mississippi County,Donald Trump,REP,7296,True
Arkansas,Mississippi County,Joe Biden,DEM,4558,False
Arkansas,Monroe County,Donald Trump,REP,1545,True
Arkansas,Monroe County,Joe Biden,DEM,1147,False
Arkansas,Montgomery County,Donald Trump,REP,3046,True
Arkansas,Montgomery County,Joe Biden,DEM,731,False
Arkansas,Benton County,Donald Trump,REP,73965,True
Arkansas,Benton County,Joe Biden,DEM,42249,False
Arkansas,Nevada County,Donald Trump,REP,2133,True
Arkansas,Nevada County,Joe Biden,DEM,1076,False
Arkansas,Newton County,Donald Trump,REP,3192,True
Arkansas,Newton County,Joe Biden,DEM,709,False
Arkansas,Ouachita County,Donald Trump,REP,5294,True
Arkansas,Ouachita County,Joe Biden,DEM,3995,False
Arkansas,Perry County,Donald Trump,REP,3479,True
Arkansas,Perry County,Joe Biden,DEM,1012,False
Arkansas,Phillips County,Joe Biden,DEM,3623,True
Arkansas,Phillips County,Donald Trump,REP,2417,False
Arkansas,Pike County,Donald Trump,REP,3519,True
Arkansas,Pike County,Joe Biden,DEM,644,False
Arkansas,Poinsett County,Donald Trump,REP,5918,True
Arkansas,Poinsett County,Joe Biden,DEM,1424,False
Arkansas,Polk County,Donald Trump,REP,7035,True
Arkansas,Polk County,Joe Biden,DEM,1246,False
Arkansas,Pope County,Donald Trump,REP,18081,True
Arkansas,Pope County,Joe Biden,DEM,5772,False
Arkansas,Prairie County,Donald Trump,REP,2786,True
Arkansas,Prairie County,Joe Biden,DEM,654,False
Arkansas,Boone County,Donald Trump,REP,13652,True
Arkansas,Boone County,Joe Biden,DEM,3064,False
Arkansas,Pulaski County,Joe Biden,DEM,101947,True
Arkansas,Pulaski County,Donald Trump,REP,63687,False
Arkansas,Randolph County,Donald Trump,REP,5355,True
Arkansas,Randolph County,Joe Biden,DEM,1215,False
Arkansas,St. Francis County,Joe Biden,DEM,3604,True
Arkansas,St. Francis County,Donald Trump,REP,3242,False
Arkansas,Saline County,Donald Trump,REP,39556,True
Arkansas,Saline County,Joe Biden,DEM,16060,False
Arkansas,Scott County,Donald Trump,REP,2962,True
Arkansas,Scott County,Joe Biden,DEM,483,False
Arkansas,Searcy County,Donald Trump,REP,3365,True
Arkansas,Searcy County,Joe Biden,DEM,588,False
Arkansas,Sebastian County,Donald Trump,REP,31198,True
Arkansas,Sebastian County,Joe Biden,DEM,14487,False
Arkansas,Sevier County,Donald Trump,REP,3884,True
Arkansas,Sevier County,Joe Biden,DEM,1116,False
Arkansas,Sharp County,Donald Trump,REP,5938,True
Arkansas,Sharp County,Joe Biden,DEM,1398,False
Arkansas,Stone County,Donald Trump,REP,4616,True
Arkansas,Stone County,Joe Biden,DEM,1180,False
Arkansas,Bradley County,Donald Trump,REP,2335,True
Arkansas,Bradley County,Joe Biden,DEM,1214,False
Arkansas,Union County,Donald Trump,REP,10478,True
Arkansas,Union County,Joe Biden,DEM,5584,False
Arkansas,Van Buren County,Donald Trump,REP,6034,True
Arkansas,Van Buren County,Joe Biden,DEM,1593,False
Arkansas,Washington County,Donald Trump,REP,47504,True
Arkansas,Washington County,Joe Biden,DEM,43824,False
Arkansas,White County,Donald Trump,REP,24182,True
Arkansas,White County,Joe Biden,DEM,5978,False
Arkansas,Woodruff County,Donald Trump,REP,1543,True
Arkansas,Woodruff County,Joe Biden,DEM,856,False
Arkansas,Yell County,Donald Trump,REP,5226,True
Arkansas,Yell County,Joe Biden,DEM,1284,False
Arkansas,Calhoun County,Donald Trump,REP,1636,True
Arkansas,Calhoun County,Joe Biden,DEM,479,False
Arkansas,Carroll County,Donald Trump,REP,7424,True
Arkansas,Carroll County,Joe Biden,DEM,4023,False
Arkansas,Chicot County,Joe Biden,DEM,2260,True
Arkansas,Chicot County,Donald Trump,REP,1752,False
California,Fresno County,Joe Biden,DEM,193025,True
California,Fresno County,Donald Trump,REP,164464,False
California,Glenn County,Donald Trump,REP,7063,True
California,Glenn County,Joe Biden,DEM,3995,False
California,Humboldt County,Joe Biden,DEM,44768,True
California,Humboldt County,Donald Trump,REP,21770,False
California,Imperial County,Joe Biden,DEM,34678,True
California,Imperial County,Donald Trump,REP,20847,False
California,Inyo County,Joe Biden,DEM,4634,True
California,Inyo County,Donald Trump,REP,4620,False
California,Kern County,Donald Trump,REP,164484,True
California,Kern County,Joe Biden,DEM,133366,False
California,Kings County,Donald Trump,REP,24072,True
California,Kings County,Joe Biden,DEM,18699,False
California,Lake County,Joe Biden,DEM,14941,True
California,Lake County,Donald Trump,REP,13123,False
California,Lassen County,Donald Trump,REP,8970,True
California,Lassen County,Joe Biden,DEM,2799,False
California,Los Angeles County,Joe Biden,DEM,3028885,True
California,Los Angeles County,Donald Trump,REP,1145530,False
California,Alameda County,Joe Biden,DEM,617659,True
California,Alameda County,Donald Trump,REP,136309,False
California,Madera County,Donald Trump,REP,29378,True
California,Madera County,Joe Biden,DEM,23168,False
California,Marin County,Joe Biden,DEM,128288,True
California,Marin County,Donald Trump,REP,24612,False
California,Mariposa County,Donald Trump,REP,5950,True
California,Mariposa County,Joe Biden,DEM,4088,False
California,Mendocino County,Joe Biden,DEM,28782,True
California,Mendocino County,Donald Trump,REP,13267,False
California,Merced County,Joe Biden,DEM,48991,True
California,Merced County,Donald Trump,REP,39397,False
California,Modoc County,Donald Trump,REP,3109,True
California,Modoc County,Joe Biden,DEM,1150,False
California,Mono County,Joe Biden,DEM,4013,True
California,Mono County,Donald Trump,REP,2513,False
California,Monterey County,Joe Biden,DEM,113953,True
California,Monterey County,Donald Trump,REP,46299,False
California,Napa County,Joe Biden,DEM,49817,True
California,Napa County,Donald Trump,REP,20676,False
California,Nevada County,Joe Biden,DEM,36359,True
California,Nevada County,Donald Trump,REP,26779,False
California,Alpine County,Joe Biden,DEM,476,True
California,Alpine County,Donald Trump,REP,244,False
California,Orange County,Joe Biden,DEM,814009,True
California,Orange County,Donald Trump,REP,676498,False
California,Placer County,Donald Trump,REP,122488,True
California,Placer County,Joe Biden,DEM,106869,False
California,Plumas County,Donald Trump,REP,6445,True
California,Plumas County,Joe Biden,DEM,4561,False
California,Riverside County,Joe Biden,DEM,527945,True
California,Riverside County,Donald Trump,REP,448702,False
California,Sacramento County,Joe Biden,DEM,440808,True
California,Sacramento County,Donald Trump,REP,259405,False
California,San Benito County,Joe Biden,DEM,17628,True
California,San Benito County,Donald Trump,REP,10590,False
California,San Bernardino County,Joe Biden,DEM,455859,True
California,San Bernardino County,Donald Trump,REP,366257,False
California,San Diego County,Joe Biden,DEM,964650,True
California,San Diego County,Donald Trump,REP,600094,False
California,San Francisco County,Joe Biden,DEM,378156,True
California,San Francisco County,Donald Trump,REP,56417,False
California,San Joaquin County,Joe Biden,DEM,161137,True
California,San Joaquin County,Donald Trump,REP,121098,False
California,Amador County,Donald Trump,REP,13585,True
California,Amador County,Joe Biden,DEM,8153,False
California,San Luis Obispo County,Joe Biden,DEM,88310,True
California,San Luis Obispo County,Donald Trump,REP,67436,False
California,San Mateo County,Joe Biden,DEM,291410,True
California,San Mateo County,Donald Trump,REP,75563,False
California,Santa Barbara County,Joe Biden,DEM,129963,True
California,Santa Barbara County,Donald Trump,REP,65736,False
California,Santa Clara County,Joe Biden,DEM,617967,True
California,Santa Clara County,Donald Trump,REP,214612,False
California,Santa Cruz County,Joe Biden,DEM,114246,True
